"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","entrance","navy","west_basin","mid_basin","east_basin","container","dak_fishing","dak_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"YANGMING8006","412209198","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-05 13:21:05,"4",2025-07-06 05:09:52,"4","30.6","DAKAR",2025-06-05 13:21:05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,20,26.2388888888889,"GNB",FALSE,"NAMMCO, SRFC, ICCAT, ACAP, IWC",FALSE,0,TRUE,3,FALSE,0,13.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/053be272f-f82e-093f-d86c-862ba01b963d?&start=2025-06-03&end=2025-07-08"")"
"YANGMING8006","412209198","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-06 23:49:06,"4",2025-09-06 20:01:20,"4","30.8","DAKAR",2025-08-06 23:49:06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,41.1055555555556,"GNB",FALSE,"SRFC, ACAP, IWC, ICCAT, NAMMCO",FALSE,0,TRUE,3,FALSE,0,3.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/053be272f-f82e-093f-d86c-862ba01b963d?&start=2025-08-04&end=2025-09-08"")"
"YANGMING8006","412209198","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-08 08:39:07,"4",2025-09-20 14:07:08,"4","12.2","DAKAR",2025-09-08 08:39:07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,36.4833333333333,"GNB",FALSE,"ICCAT, ACAP, IWC, SRFC, NAMMCO",FALSE,0,TRUE,1,FALSE,0,7.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/053be272f-f82e-093f-d86c-862ba01b963d?&start=2025-09-06&end=2025-09-22"")"
"YANGMING8007","412209199","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-26 11:13:32,"4",2025-07-21 00:01:10,"4","24.5","DAKAR",2025-06-26 11:13:32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,20,64.8194444444445,"GNB",FALSE,"SRFC, ACAP, IWC, NAMMCO, ICCAT",FALSE,0,TRUE,9,FALSE,0,18.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5eea628de-e233-1308-4ee1-9fcc3ceff90c?&start=2025-06-24&end=2025-07-23"")"
"YANGMING8007","412209199","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-22 12:06:22,"4",2025-08-24 23:37:55,"4","33.5","DAKAR",2025-07-22 12:06:22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,22.5305555555556,"GNB",FALSE,"ACAP, IWC, ICCAT, SRFC, NAMMCO",FALSE,0,TRUE,28,FALSE,0,18.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5eea628de-e233-1308-4ee1-9fcc3ceff90c?&start=2025-07-20&end=2025-08-26"")"
"YANGMING8007","412209199","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-26 11:51:25,"4",2025-09-14 01:43:58,"4","18.5","DAKAR",2025-08-26 11:51:25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,70,160.066666666667,"GNB, SEN",FALSE,"ACAP, SRFC, IWC, NAMMCO, ICCAT",FALSE,0,TRUE,15,FALSE,0,21.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5eea628de-e233-1308-4ee1-9fcc3ceff90c?&start=2025-08-24&end=2025-09-16"")"
"YUANYU21","412280992","MRT","CHN",NA,"fishing","med","fishing","inconclusive","GNB","BISSAU",2025-08-22 13:48:56,"4",2025-08-24 02:30:19,"4","1.5","DAKAR",2024-07-24 16:00:05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,16.2416666666667,"SEN",FALSE,"ICCAT, NAMMCO, IWC, ACAP, SRFC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1d2ea47d5-5d3f-5fe9-5351-dbd007bb4659?&start=2025-08-20&end=2025-08-26"")"
"CHANG RONG 5","412280994","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2024-10-19 10:59:59,"4",2025-07-04 09:11:33,"4","257.9","DAKAR",2024-10-19 10:59:59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1384,9211.17555555555,NA,TRUE,"NAMMCO, IWC, ACAP, ICCAT",TRUE,4,TRUE,51,FALSE,0,76.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5fef91cbd-d1f5-6e89-da98-e954963e1566?&start=2024-10-17&end=2025-07-06"")"
"LUQINGYUAN022","412331028","CHN","CHN",NA,"fishing","high","fishing","set_longlines","PYF","PAPEETE",2018-09-21 21:27:43,"4",2025-09-28 12:13:03,"3","2563.6","DAKAR",2025-09-30 09:01:53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2133,15888.3280555556,NA,TRUE,"WCPFC, IATTC, NPFC, ACAP, IWC, SPRFMO",TRUE,3,TRUE,35,TRUE,2,0,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9b788a9e9-9c87-6040-c7df-c6f2991ff01d?&start=2018-09-19&end=2025-09-30"")"
NA,"412331033","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-09-25 00:22:03,"4",2025-09-25 23:45:13,"4","1","DAKAR",2025-09-25 00:22:03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,638.2625,"SEN",FALSE,"NAMMCO, SRFC, IWC, ICCAT, ACAP",FALSE,0,FALSE,0,FALSE,0,95.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e44610c28-8936-0ab8-e62b-0d27b5af60a7?&start=2025-09-23&end=2025-09-27"")"
"LUQINGYUANYU199","412371178","CHN","CHN","1062598","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-27 17:38:50,"4",2025-09-01 08:24:25,"4","65.6","DAKAR",2025-06-27 17:38:50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,240,541.054444444445,NA,TRUE,"IWC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,17,FALSE,0,46,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c9871c205-51cd-2a7c-1a6c-fca8762eb875?&start=2025-06-25&end=2025-09-03"")"
"LUQINGYUANYU200","412371179","CHN","CHN","1062639","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-28 17:31:11,"4",2025-09-03 05:40:05,"4","66.5","DAKAR",2025-06-28 17:31:11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,972,3079.11666666667,NA,TRUE,"ICCAT, ACAP, NAMMCO, IWC",FALSE,0,TRUE,4,FALSE,0,90.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/eea763e53-32e3-a86a-8772-18d25484afd3?&start=2025-06-26&end=2025-09-05"")"
"ZHENYUANYU811","412420879","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-07-23 09:36:40,"4",2025-08-13 09:25:12,"4","21","DAKAR",2025-07-23 09:36:40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,270,2944.15,"SEN",FALSE,"NAMMCO, ICCAT, SRFC, ACAP, IWC",FALSE,0,TRUE,11,FALSE,0,65.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aedf016a-a789-3b0a-1f62-1e394a2f3d27?&start=2025-07-21&end=2025-08-15"")"
"ZHENYUANYU811","412420879","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-08-13 20:02:38,"4",2025-08-23 11:51:15,"4","9.6","DAKAR",2025-08-13 20:02:38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,195,1852.19583333333,"SEN",FALSE,"ACAP, ICCAT, IWC, SRFC, NAMMCO",FALSE,0,TRUE,9,FALSE,0,72,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aedf016a-a789-3b0a-1f62-1e394a2f3d27?&start=2025-08-11&end=2025-08-25"")"
"ZHENYUANYU811","412420879","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-08-23 15:57:11,"4",2025-08-30 17:59:49,"4","7.1","DAKAR",2025-08-23 15:57:11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,75,312.925000000001,"SEN",FALSE,"ACAP, NAMMCO, IWC, ICCAT, SRFC",FALSE,0,TRUE,6,FALSE,0,52.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aedf016a-a789-3b0a-1f62-1e394a2f3d27?&start=2025-08-21&end=2025-09-01"")"
"ZHENYUANYU811","412420879","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-09-03 08:23:14,"4",2025-09-09 14:12:51,"4","6.2","DAKAR",2025-09-03 08:23:14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,180,968.320833333333,"SEN",FALSE,"ACAP, NAMMCO, IWC, SRFC, ICCAT",FALSE,0,TRUE,5,FALSE,0,80.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aedf016a-a789-3b0a-1f62-1e394a2f3d27?&start=2025-09-01&end=2025-09-11"")"
"ZHENYUANYU811","412420879","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-09-09 19:49:34,"4",2025-09-11 12:38:26,"4","1.7","DAKAR",2025-09-09 19:49:34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,45,303.379166666667,"SEN",FALSE,"ICCAT, IWC, ACAP, NAMMCO, SRFC",FALSE,0,TRUE,3,FALSE,0,90.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aedf016a-a789-3b0a-1f62-1e394a2f3d27?&start=2025-09-07&end=2025-09-13"")"
"ZHENYUANYU811","412420879","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-09-11 14:14:31,"4",2025-09-17 14:54:32,"4","6","DAKAR",2025-09-11 14:14:31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,180,1341.07916666667,"SEN",FALSE,"ICCAT, IWC, NAMMCO, ACAP, SRFC",FALSE,0,FALSE,0,FALSE,0,95.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aedf016a-a789-3b0a-1f62-1e394a2f3d27?&start=2025-09-09&end=2025-09-19"")"
"ZHENYUANYU811","412420879","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-09-18 11:13:20,"4",2025-09-30 18:17:48,"3","12.3","DAKAR",2025-09-18 11:13:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,230,2309.35972222223,"SEN, GMB",FALSE,"SRFC, ICCAT, IWC, ACAP, NAMMCO",FALSE,0,TRUE,11,FALSE,0,76,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aedf016a-a789-3b0a-1f62-1e394a2f3d27?&start=2025-09-16&end=2025-10-02"")"
"ZHENYUANYU822","412420882","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-07-20 15:13:47,"4",2025-08-07 20:00:59,"4","18.2","DAKAR",2025-07-20 15:13:47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,255,2024.8375,"SEN",FALSE,"SRFC, ACAP, ICCAT, IWC, NAMMCO",FALSE,0,TRUE,8,FALSE,0,53.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbaefac18-8b37-13df-603f-98c2d4b80405?&start=2025-07-18&end=2025-08-09"")"
"ZHENYUANYU822","412420882","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-08-07 21:52:19,"4",2025-08-08 18:48:28,"4","0.8","DAKAR",2025-08-07 21:52:19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,180.158333333333,"SEN",FALSE,"IWC, SRFC, NAMMCO, ICCAT, ACAP",FALSE,0,FALSE,0,FALSE,0,81.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbaefac18-8b37-13df-603f-98c2d4b80405?&start=2025-08-05&end=2025-08-10"")"
"ZHENYUANYU822","412420882","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-08-09 01:15:49,"4",2025-08-29 00:05:43,"4","19.9","DAKAR",2025-08-09 01:15:49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,345,3445.4625,"SEN",FALSE,"NAMMCO, ACAP, SRFC, IWC, ICCAT",FALSE,0,TRUE,18,FALSE,0,66.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbaefac18-8b37-13df-603f-98c2d4b80405?&start=2025-08-07&end=2025-08-31"")"
"ZHENYUANYU822","412420882","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-08-31 15:49:23,"4",2025-09-30 16:34:49,"3","30","DAKAR",2025-08-31 15:49:23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,525,5450.175,"SEN",FALSE,"ACAP, SRFC, IWC, ICCAT, NAMMCO",TRUE,1,TRUE,25,FALSE,0,68.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbaefac18-8b37-13df-603f-98c2d4b80405?&start=2025-08-29&end=2025-10-02"")"
"MAME FARBA","412420883","SEN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-20 15:22:29,"4",2025-07-30 03:07:58,"4","9.5","DAKAR",2025-07-20 15:22:29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,120,1295.28333333333,"SEN",FALSE,"ICCAT, IWC, SRFC, ACAP, NAMMCO",FALSE,0,TRUE,3,FALSE,0,65.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0caeaa7c7-71e8-b911-3acb-8f01fc9eefe6?&start=2025-07-18&end=2025-08-01"")"
"MAME FARBA","412420883","SEN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-30 04:35:13,"4",2025-08-14 02:59:37,"4","14.9","DAKAR",2025-07-30 04:35:13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,210,1053.12916666667,"SEN",FALSE,"SRFC, ACAP, IWC, ICCAT, NAMMCO",FALSE,0,TRUE,11,FALSE,0,30.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0caeaa7c7-71e8-b911-3acb-8f01fc9eefe6?&start=2025-07-28&end=2025-08-16"")"
"MAME FARBA","412420883","SEN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-16 21:06:51,"4",2025-08-19 13:55:33,"4","2.7","DAKAR",2025-08-16 21:06:51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,30,907.741666666667,"SEN",FALSE,"ACAP, IWC, ICCAT, SRFC, NAMMCO",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0caeaa7c7-71e8-b911-3acb-8f01fc9eefe6?&start=2025-08-14&end=2025-08-21"")"
"MAME FARBA","412420883","SEN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-20 21:25:19,"4",2025-09-30 17:28:46,"3","40.8","DAKAR",2025-08-20 21:25:19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,625,5175.19444444445,"GMB, SEN",FALSE,"ACAP, ICCAT, SRFC, IWC, NAMMCO",FALSE,0,TRUE,39,FALSE,0,61.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0caeaa7c7-71e8-b911-3acb-8f01fc9eefe6?&start=2025-08-18&end=2025-10-02"")"
"SERIGNE SIDY NIANG","412420885","SEN","CHN",NA,"fishing","high","fishing","fishing","SEN","DAKAR",2025-07-19 17:49:18,"4",2025-08-02 21:25:38,"4","14.1","DAKAR",2025-07-19 17:49:18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,195,1624.44166666666,"SEN",FALSE,"NAMMCO, SRFC, ICCAT, ACAP, IWC",FALSE,0,TRUE,5,FALSE,0,54.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9599afbbc-c38f-a6e4-a82e-c82e7c00384d?&start=2025-07-17&end=2025-08-04"")"
"SERIGNE SIDY NIANG","412420885","SEN","CHN",NA,"fishing","high","fishing","fishing","SEN","DAKAR",2025-08-02 22:51:08,"4",2025-09-01 15:29:49,"4","29.7","DAKAR",2025-08-02 22:51:08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,368.0125,"SEN",FALSE,"NAMMCO, ACAP, SRFC, ICCAT, IWC",FALSE,0,TRUE,3,FALSE,0,7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9599afbbc-c38f-a6e4-a82e-c82e7c00384d?&start=2025-07-31&end=2025-09-03"")"
"FU YUAN YU 9805","412440649","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-06-13 17:36:14,"4",2025-07-11 00:25:35,"4","27.3","DAKAR",2025-06-04 20:05:40,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,335,1634.61388888889,"SEN, GNB",FALSE,"IWC, SRFC, NAMMCO, ICCAT, ACAP",FALSE,0,TRUE,17,FALSE,0,42.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3bbf32e07-7bbc-8457-5eda-74a2ebe5f4b1?&start=2025-06-11&end=2025-07-13"")"
"FU YUAN YU 9805","412440649","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-13 15:11:37,"4",2025-08-14 21:13:15,"4","32.3","DAKAR",2025-07-13 15:11:37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,210,753.325,"GNB",FALSE,"ACAP, IWC, SRFC, NAMMCO, ICCAT",FALSE,0,TRUE,11,FALSE,0,43.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3bbf32e07-7bbc-8457-5eda-74a2ebe5f4b1?&start=2025-07-11&end=2025-08-16"")"
"FU YUAN YU 9805","412440649","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-18 18:01:40,"4",2025-09-12 10:19:28,"4","24.7","DAKAR",2025-08-18 18:01:40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,375,1555.65,"GNB, SEN",FALSE,"IWC, SRFC, ACAP, NAMMCO, ICCAT",FALSE,0,TRUE,24,FALSE,0,55.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3bbf32e07-7bbc-8457-5eda-74a2ebe5f4b1?&start=2025-08-16&end=2025-09-14"")"
"FU YUAN YU7859","412440797","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-13 22:46:22,"4",2025-08-31 09:07:55,"4","78.4","DAKAR",2025-06-13 22:46:22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,448,5034.09,NA,TRUE,"NAMMCO, ACAP, ICCAT, IWC",FALSE,0,TRUE,4,TRUE,3,96.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8c2377963-35b8-2df4-48e3-5ce277f9a967?&start=2025-06-11&end=2025-09-02"")"
NA,"412440814","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","CHN","SHIDAO",2025-08-23 19:32:46,"3",2025-09-05 07:24:32,"4","12.5","DAKAR",2025-06-14 10:45:29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,76,348.975555555556,NA,TRUE,"ICCAT, ACAP, IWC, NAMMCO",FALSE,0,TRUE,1,FALSE,0,83.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9836cf587-7c49-b1c6-138f-8ac4ca39e338?&start=2025-08-21&end=2025-09-07"")"
"FU YUAN YU 7853","412440815","CHN","CHN","9928308","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-23 06:57:38,"4",2025-09-09 07:59:45,"4","78","DAKAR",2025-06-23 06:57:38,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,291,4244.19472222222,"SEN",TRUE,"ACAP, SRFC, NAMMCO, IWC, ICCAT",FALSE,0,TRUE,12,TRUE,2,85.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c4bb871d9-954d-b6f4-14aa-375e0b9f95a6?&start=2025-06-21&end=2025-09-11"")"
"FU YUAN YU 7855","412440839","CHN","CHN","9940265","fishing","high","fishing","unknown","SEN","DAKAR",2025-06-27 06:40:01,"4",2025-09-14 11:58:37,"4","79.2","DAKAR",2025-06-27 06:40:01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,664,4541.40111111112,NA,TRUE,"NAMMCO, IWC, ICCAT, ACAP",FALSE,0,TRUE,3,FALSE,0,95.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/efc6c291e-e7ec-b9cb-78f3-14f2ca9f5b4b?&start=2025-06-25&end=2025-09-16"")"
"FU YUAN YU 7856","412440841","CHN","CHN","9940277","fishing","high","fishing","unknown","SEN","DAKAR",2025-06-28 15:35:40,"4",2025-09-14 08:15:43,"4","77.7","DAKAR",2025-06-28 15:35:40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,324,5120.72222222222,NA,TRUE,"NAMMCO, ICCAT, ACAP, IWC",TRUE,1,TRUE,8,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/512e5ab8a-a60e-4035-5f2d-cb443775f015?&start=2025-06-26&end=2025-09-16"")"
"FU YUAN YU 7857","412440842","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-07-01 00:22:01,"4",2025-09-15 12:48:50,"4","76.5","DAKAR",2025-07-01 00:22:01,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,588,2457.61444444445,NA,TRUE,"ACAP, NAMMCO, IWC, ICCAT",TRUE,1,TRUE,14,TRUE,1,75.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7c322f43d-deec-15b8-9b9d-17ecee242e1c?&start=2025-06-29&end=2025-09-17"")"
"MIN LONG YU61146","412444322","CHN","CHN",NA,"fishing","low","fishing","trawlers","SEN","DAKAR",2025-08-18 21:38:28,"4",2025-09-08 07:07:40,"4","20.4","DAKAR",2025-08-18 21:38:28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15,33.7875,"SEN",FALSE,"IWC, NAMMCO, ACAP, SRFC, ICCAT",FALSE,0,TRUE,1,FALSE,0,16.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3d85e312f-f420-4646-1a9a-f1c99f636999?&start=2025-08-16&end=2025-09-10"")"
"GUOJIN901","412549196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-13 23:57:06,"4",2025-07-04 00:06:45,"4","20","DAKAR",2025-06-13 23:57:06,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,420,5357.9875,"SEN",FALSE,"NAMMCO, ICCAT, ACAP, SRFC, IWC",FALSE,0,TRUE,3,FALSE,0,76.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e1978b237-794c-1a7d-171c-6c11f629c154?&start=2025-06-11&end=2025-07-06"")"
"GUOJIN901","412549196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-06 11:04:56,"4",2025-07-24 15:17:19,"4","18.2","DAKAR",2025-07-06 11:04:56,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,240,3618.86250000001,"SEN",FALSE,"ACAP, ICCAT, SRFC, NAMMCO, IWC",FALSE,0,TRUE,4,FALSE,0,84.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e1978b237-794c-1a7d-171c-6c11f629c154?&start=2025-07-04&end=2025-07-26"")"
"GUOJIN901","412549196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-25 02:32:31,"4",2025-08-05 18:25:59,"4","11.6","DAKAR",2025-07-25 02:32:31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,285,2013.77916666666,"SEN",FALSE,"ICCAT, IWC, NAMMCO, ACAP, SRFC",FALSE,0,TRUE,6,FALSE,0,87.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e1978b237-794c-1a7d-171c-6c11f629c154?&start=2025-07-23&end=2025-08-07"")"
"GUOJIN901","412549196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-08 19:02:56,"4",2025-08-16 07:40:56,"4","7.5","DAKAR",2025-08-08 19:02:56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,210,1960.7125,"SEN",FALSE,"SRFC, IWC, ICCAT, ACAP, NAMMCO",FALSE,0,TRUE,3,FALSE,0,85.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e1978b237-794c-1a7d-171c-6c11f629c154?&start=2025-08-06&end=2025-08-18"")"
"GUOJIN901","412549196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-16 11:01:52,"4",2025-09-11 16:20:21,"4","26.2","DAKAR",2025-08-16 11:01:52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,510,6384.67499999998,"SEN",FALSE,"NAMMCO, ACAP, ICCAT, SRFC, IWC",FALSE,0,TRUE,26,FALSE,0,83.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e1978b237-794c-1a7d-171c-6c11f629c154?&start=2025-08-14&end=2025-09-13"")"
"GUOJIN901","412549196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-13 18:30:25,"4",2025-09-19 22:34:08,"4","6.2","DAKAR",2025-09-13 18:30:25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,150,1110.80833333333,"SEN",FALSE,"ICCAT, NAMMCO, IWC, SRFC, ACAP",FALSE,0,TRUE,2,FALSE,0,89.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e1978b237-794c-1a7d-171c-6c11f629c154?&start=2025-09-11&end=2025-09-21"")"
"GUOJIN901","412549196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-20 02:36:54,"4",2025-09-27 12:27:46,"4","7.4","DAKAR",2025-09-20 02:36:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,60,2588.09166666667,"SEN",FALSE,"ICCAT, IWC, SRFC, ACAP, NAMMCO",TRUE,2,TRUE,2,FALSE,0,98.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e1978b237-794c-1a7d-171c-6c11f629c154?&start=2025-09-18&end=2025-09-29"")"
